route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100028","SATURDAY","18919492","DOWNTOWN SEATTLE","LOCAL",1,"3216107","20013020"
"100028","SATURDAY","18919496","DOWNTOWN SEATTLE","LOCAL",1,"3216107","20013020"
"100028","SATURDAY","18919500","DOWNTOWN SEATTLE","LOCAL",1,"3216107","20013020"
"100028","SATURDAY","18919504","DOWNTOWN SEATTLE","LOCAL",1,"3216107","20013019"
"100089","SATURDAY","18919547","DOWNTOWN SEATTLE","LOCAL",1,"3216107","20002011"
"100089","SATURDAY","18919623","W QUEEN ANNE, SEATTLE CENTER W","LOCAL",0,"3216107","11002020"
"100089","SATURDAY","18919116","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216108","21002526"
"100089","SATURDAY","18919129","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216108","21002511"
"100089","SATURDAY","18919140","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216108","21002511"
"100089","SATURDAY","18919153","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216108","21002511"
"100089","SATURDAY","18919256","W QUEEN ANNE, SEATTLE CENTER W","LOCAL",0,"3216108","11002021"
"100019","SUNDAY","21813539","DOWNTOWN SEATTLE, WESTWOOD VILLAGE","LOCAL",1,"3212099","10120056"
"100019","SUNDAY","21813541","DOWNTOWN SEATTLE, WESTWOOD VILLAGE","LOCAL",1,"3212099","10120056"
"100019","SUNDAY","21813570","BURIEN TC, WESTWOOD VILLAGE","LOCAL",0,"3212099","21120053"
"100019","SUNDAY","21813574","BURIEN TC, WESTWOOD VILLAGE","LOCAL",0,"3212099","21120053"
"100019","SUNDAY","21813576","BURIEN TC, WESTWOOD VILLAGE","LOCAL",0,"3212099","21120053"
"100019","SUNDAY","21813578","BURIEN TC, WESTWOOD VILLAGE","LOCAL",0,"3212099","21120054"
"100053","SUNDAY","21813233","NORTHGATE, WALLINGFORD","LOCAL",0,"3212100","11016140"
"100053","SUNDAY","21813237","NORTHGATE, WALLINGFORD","LOCAL",0,"3212100","11016140"
"100053","SUNDAY","21813242","NORTHGATE, WALLINGFORD","LOCAL",0,"3212100","11016141"
"100053","SUNDAY","21813331","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212100","20016131"
"100053","SUNDAY","21813335","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212100","20016129"
"100053","SUNDAY","21813340","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212100","20016129"
"100053","SUNDAY","21813234","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813239","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813245","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813250","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813255","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813260","NORTHGATE, WALLINGFORD","LOCAL",0,"3212101","11016140"
"100053","SUNDAY","21813332","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016131"
"100053","SUNDAY","21813337","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813342","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813347","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813352","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813357","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813362","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212101","20016129"
"100053","SUNDAY","21813235","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813240","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813246","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813251","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813256","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813261","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813265","NORTHGATE, WALLINGFORD","LOCAL",0,"3212102","11016140"
"100053","SUNDAY","21813333","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016131"
"100053","SUNDAY","21813338","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813343","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813348","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813353","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813358","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813363","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813367","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212102","20016129"
"100053","SUNDAY","21813236","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813241","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813247","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813252","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813257","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813262","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813266","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016140"
"100053","SUNDAY","21813269","NORTHGATE, WALLINGFORD","LOCAL",0,"3212103","11016141"
"100053","SUNDAY","21813334","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016131"
"100053","SUNDAY","21813339","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813344","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813349","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813354","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813359","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813364","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813368","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212103","20016129"
"100053","SUNDAY","21813238","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813244","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813249","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813254","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813259","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813264","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016140"
"100053","SUNDAY","21813268","NORTHGATE, WALLINGFORD","LOCAL",0,"3212104","11016141"
"100053","SUNDAY","21813336","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212104","20016131"
"100053","SUNDAY","21813341","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212104","20016129"
"100053","SUNDAY","21813346","DOWNTOWN SEATTLE, WALLINGFORD","LOCAL",1,"3212104","20016129"
"100173","SATURDAY","18919234","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11003013"
"100253","WEEKDAY","21612425","LAKE CITY, I-5 AND NE 65TH STREET","EXPRESS",0,"3221704","11064015"
"100214","WEEKDAY","21613899","WOODINVILLE, LAKE CITY","EXPRESS",0,"3221705","11372040"
"100183","WEEKDAY","22122723","KENMORE P&R, EXPRESS","EXPRESS",0,"3221705","11309005"
"100215","WEEKDAY","21613505","AURORA VILLAGE, JACKSON PARK","EXPRESS",0,"3221706","11373016"
"100183","WEEKDAY","22122721","KENMORE P&R, EXPRESS","EXPRESS",0,"3221706","11309005"
"100253","WEEKDAY","21612419","LAKE CITY, I-5 AND NE 65TH STREET","EXPRESS",0,"3221707","11064015"
"100208","WEEKDAY","21613516","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3221708","20358028"
"100208","WEEKDAY","21613517","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3221708","11358030"
"100208","WEEKDAY","21613618","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3221708","20358028"
"100256","WEEKDAY","21614765","NORTHGATE, EASTLAKE","EXPRESS",0,"3221709","11066016"
"100180","WEEKDAY","22122693","KENMORE","EXPRESS",0,"3221709","11306031"
"100259","WEEKDAY","21612663","NORTHGATE, ROOSEVELT","LOCAL",0,"3221710","11067064"
"100256","WEEKDAY","21614767","NORTHGATE, EASTLAKE","EXPRESS",0,"3221710","11066031"
"100259","WEEKDAY","21914038","UNIVERSITY DISTRICT, ROOSEVELT","LOCAL",1,"3221710","20067070"
"100208","WEEKDAY","21613551","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3221711","20358028"
"100208","WEEKDAY","21613552","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3221711","11358030"
"100208","WEEKDAY","21613554","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3221711","20358028"
"100190","WEEKDAY","21610930","MERIDIAN PARK, GREEN LAKE","LOCAL",0,"3221712","11316013"
"100221","WEEKDAY","22796826","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221713","20041226"
"100221","WEEKDAY","22796827","LAKE CITY, NORTHGATE","LOCAL",0,"3221713","11041220"
"100221","WEEKDAY","22796828","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221713","20041228"
"100215","WEEKDAY","21613923","AURORA VILLAGE, JACKSON PARK","EXPRESS",0,"3221714","11373016"
"100187","WEEKDAY","22122741","KENMORE","EXPRESS",0,"3221714","11312075"
"100221","WEEKDAY","22796841","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221715","20041228"
"100221","WEEKDAY","22796842","DOWNTOWN SEATTLE","LOCAL",1,"3221715","20041229"
"100195","WEEKDAY","21612831","SHORELINE CC, FIRCREST","LOCAL",0,"3221716","31330007"
"100253","WEEKDAY","21613046","FIRST HILL, DOWNTOWN SEATTLE","EXPRESS",1,"3221716","20064014"
"100190","WEEKDAY","21610893","DOWNTOWN SEATTLE, GREEN LAKE","LOCAL",1,"3221717","20316011"
"100267","SUNDAY","20931262","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216227","20073005"
"100267","SUNDAY","20931275","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216227","11073006"
"100267","SUNDAY","20931276","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216227","20073005"
"100267","SUNDAY","20931277","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216227","11073285"
"100267","SUNDAY","20931278","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216227","11073006"
"100267","SUNDAY","20931279","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216227","20073286"
"100266","SUNDAY","20931183","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216228","20072162"
"100266","SUNDAY","20931188","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3216228","11072223"
"100265","SUNDAY","20931199","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3216228","11071010"
"100265","SUNDAY","20931200","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216228","20071013"
"100224","SATURDAY","22582639","BALLARD, WALLINGFORD","LOCAL",0,"3216148","11044012"
"100224","SATURDAY","22582645","BALLARD, WALLINGFORD","LOCAL",0,"3216148","11044012"
"100224","SATURDAY","22582652","BALLARD, WALLINGFORD","LOCAL",0,"3216148","11044012"
"100224","SATURDAY","22582663","BALLARD, WALLINGFORD","LOCAL",0,"3216148","11044011"
"100223","SATURDAY","22582684","CAPITOL HILL","LOCAL",1,"3216148","20043033"
"100223","SATURDAY","22582704","TO ROUTE 43, VIA BROADWAY","LOCAL",0,"3216148","11043043"
"100224","SATURDAY","22582415","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044011"
"100223","SATURDAY","22582418","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3216149","20043050"
"100224","SATURDAY","22582431","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044011"
"100224","SATURDAY","22582437","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582442","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582463","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582468","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582473","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582479","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582485","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582491","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582497","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582503","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044006"
"100224","SATURDAY","22582513","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044006"
"100223","SATURDAY","22582566","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3216149","11043048"
"100223","SATURDAY","22582574","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3216149","11043048"
"100224","SATURDAY","22582625","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582630","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582635","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582641","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582647","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100224","SATURDAY","22582658","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044004"
"100224","SATURDAY","22582664","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044011"
"100224","SATURDAY","22582672","BALLARD, WALLINGFORD","LOCAL",0,"3216149","11044012"
"100223","SATURDAY","22582683","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3216149","20043050"
"100224","SATURDAY","22582699","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216149","20044006"
"100512","SATURDAY","19368791","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368798","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368806","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368814","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368822","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368830","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368835","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368839","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","19368841","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211344","10671007"
"100512","SATURDAY","21323324","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323341","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671013"
"100512","SATURDAY","21323348","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671013"
"100512","SATURDAY","21323355","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671013"
"100512","SATURDAY","21323363","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323370","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323378","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323386","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323393","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323397","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","21323400","FEDERAL WAY TC, INTERNATIONAL BOULEVARD","LOCAL",0,"3211344","21671012"
"100512","SATURDAY","19368764","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211345","10671007"
"100512","SATURDAY","19368802","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211345","10671007"
"100512","SATURDAY","19368810","TUKWILA LINK STATION, INTERNATIONAL BOULEVARD","LOCAL",1,"3211345","10671007"
"100089","SATURDAY","18919267","W QUEEN ANNE, SEATTLE CENTER W","LOCAL",0,"3216108","11002021"
"100089","SATURDAY","18919280","W QUEEN ANNE, SEATTLE CENTER W","LOCAL",0,"3216108","11002021"
"100089","SATURDAY","18919287","W QUEEN ANNE, SEATTLE CENTER W","LOCAL",0,"3216108","11002021"
"100089","SATURDAY","18919374","DOWNTOWN SEATTLE","LOCAL",1,"3216108","10002521"
"100089","SATURDAY","18919378","DOWNTOWN SEATTLE","LOCAL",1,"3216108","10002521"
"100089","SATURDAY","18919382","DOWNTOWN SEATTLE","LOCAL",1,"3216108","10002521"
"100089","SATURDAY","18919386","DOWNTOWN SEATTLE","LOCAL",1,"3216108","10002521"
"100089","SATURDAY","18919574","DOWNTOWN SEATTLE","LOCAL",1,"3216108","20002011"
"100089","SATURDAY","18919578","DOWNTOWN SEATTLE","LOCAL",1,"3216108","20002011"
"100089","SATURDAY","18919582","DOWNTOWN SEATTLE","LOCAL",1,"3216108","20002011"
"100089","SATURDAY","18919585","DOWNTOWN SEATTLE","LOCAL",1,"3216108","20002012"
"100089","SATURDAY","18919040","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216109","21002511"
"100089","SATURDAY","18919056","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216109","21002511"
"100089","SATURDAY","18919072","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3216109","21002511"
"100265","SATURDAY","18085614","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216160","20071011"
"100265","SATURDAY","18153627","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3216160","11071010"
"100266","SATURDAY","18153654","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3216160","11072223"
"100265","SATURDAY","18153676","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216160","20071013"
"100267","SATURDAY","18367404","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216160","11073006"
"100267","SATURDAY","18367405","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216160","20073284"
"100267","SATURDAY","18367484","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216160","20073005"
"100267","SATURDAY","18367497","JACKSON PARK","EXPRESS",0,"3216160","11073152"
"100267","SATURDAY","18367498","DOWNTOWN SEATTLE","EXPRESS",1,"3216160","20073102"
"100266","SATURDAY","18742930","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216160","20072162"
"100265","SATURDAY","18085466","WEDGWOOD, UNIVERSITY DISTRICT","EXPRESS",0,"3216161","11071035"
"100265","SATURDAY","18085467","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216161","20071011"
"100266","SATURDAY","18085476","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216161","20072162"
"100265","SATURDAY","18085477","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3216161","11071010"
"100265","SATURDAY","18085601","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216161","20071013"
"100266","SATURDAY","18153647","LAKE CITY, UNIVERSITY DISTRICT","EXPRESS",0,"3216161","11072222"
"100267","SATURDAY","18367495","JACKSON PARK","EXPRESS",0,"3216161","11073152"
"100267","SATURDAY","18367496","DOWNTOWN SEATTLE","EXPRESS",1,"3216161","20073102"
"100266","SATURDAY","18742916","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216161","20072160"
"100267","SATURDAY","18743042","JACKSON PARK","EXPRESS",0,"3216161","11073104"
"100267","SATURDAY","18743044","DOWNTOWN SEATTLE","EXPRESS",1,"3216161","20073102"
"100266","SATURDAY","18085396","LAKE CITY, UNIVERSITY DISTRICT","EXPRESS",0,"3216162","11072218"
"100266","SATURDAY","18085397","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216162","20072160"
"100265","SATURDAY","18085464","WEDGWOOD, UNIVERSITY DISTRICT","EXPRESS",0,"3216162","11071141"
"100265","SATURDAY","18085465","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216162","20071011"
"100265","SATURDAY","18085511","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3216162","11071010"
"100265","SATURDAY","18085605","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216162","20071013"
"100265","SATURDAY","18153669","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3216162","11071010"
"100265","SATURDAY","18153674","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216162","20071013"
"100267","SATURDAY","18367400","JACKSON PARK","EXPRESS",0,"3216162","11073104"
"100267","SATURDAY","18367401","DOWNTOWN SEATTLE","EXPRESS",1,"3216162","20073102"
"100267","SATURDAY","18367493","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216162","11073006"
"100267","SATURDAY","18367494","DOWNTOWN SEATTLE","EXPRESS",1,"3216162","20073102"
"100267","SATURDAY","18367528","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216162","20073005"
"100266","SATURDAY","18742910","LAKE CITY, UNIVERSITY DISTRICT","EXPRESS",0,"3216162","11072222"
"100266","SATURDAY","18742912","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216162","20072160"
"100267","SATURDAY","19046874","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3216162","11073006"
"100173","SATURDAY","18919250","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11003013"
"100219","SATURDAY","18919262","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11004004"
"100219","SATURDAY","18919273","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11004004"
"100219","SATURDAY","18919283","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11004004"
"100173","SATURDAY","18919291","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919295","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919299","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919303","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919307","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919311","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10003501"
"100173","SATURDAY","18919525","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100173","SATURDAY","18919529","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100173","SATURDAY","18919533","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100173","SATURDAY","18919537","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100173","SATURDAY","18919541","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100173","SATURDAY","18919545","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20003014"
"100219","SATURDAY","18919612","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10004513"
"100219","SATURDAY","18919616","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10004513"
"100219","SATURDAY","18919620","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216115","10004513"
"100219","SATURDAY","18919630","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216115","11004014"
"100219","SATURDAY","21668663","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20004005"
"100219","SATURDAY","21668667","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20004005"
"100219","SATURDAY","21668670","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20004012"
"100219","SATURDAY","21668711","DOWNTOWN SEATTLE","LOCAL",1,"3216115","20004005"
"100219","SATURDAY","18919025","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216116","21004511"
"100219","SATURDAY","18919039","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216116","21004511"
"100219","SATURDAY","18919055","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216116","21004511"
"100219","SATURDAY","18919071","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216116","21004511"
"100219","SATURDAY","18919087","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216116","21004511"
